NielsenHB_2014	MH0056	LeChatelierE_2013	MH0056
NielsenHB_2014	MH0057	LeChatelierE_2013	MH0057
NielsenHB_2014	MH0058	LeChatelierE_2013	MH0058
NielsenHB_2014	MH0059	LeChatelierE_2013	MH0059
NielsenHB_2014	MH0060	LeChatelierE_2013	MH0060
NielsenHB_2014	MH0061	LeChatelierE_2013	MH0061
NielsenHB_2014	MH0062	LeChatelierE_2013	MH0062
NielsenHB_2014	MH0063	LeChatelierE_2013	MH0063
NielsenHB_2014	MH0064	LeChatelierE_2013	MH0064
NielsenHB_2014	MH0065	LeChatelierE_2013	MH0065
NielsenHB_2014	MH0066	LeChatelierE_2013	MH0066
NielsenHB_2014	MH0067	LeChatelierE_2013	MH0067
NielsenHB_2014	MH0068	LeChatelierE_2013	MH0068
NielsenHB_2014	MH0069	LeChatelierE_2013	MH0069
NielsenHB_2014	MH0070	LeChatelierE_2013	MH0070
NielsenHB_2014	MH0071	LeChatelierE_2013	MH0071
NielsenHB_2014	MH0072	LeChatelierE_2013	MH0072
NielsenHB_2014	MH0073	LeChatelierE_2013	MH0073
NielsenHB_2014	MH0074	LeChatelierE_2013	MH0074
NielsenHB_2014	MH0075	LeChatelierE_2013	MH0075
NielsenHB_2014	MH0076	LeChatelierE_2013	MH0076
NielsenHB_2014	MH0077	LeChatelierE_2013	MH0077
NielsenHB_2014	MH0078	LeChatelierE_2013	MH0078
NielsenHB_2014	MH0079	LeChatelierE_2013	MH0079
NielsenHB_2014	MH0080	LeChatelierE_2013	MH0080
NielsenHB_2014	MH0081	LeChatelierE_2013	MH0081
NielsenHB_2014	MH0082	LeChatelierE_2013	MH0082
NielsenHB_2014	MH0083	LeChatelierE_2013	MH0083
NielsenHB_2014	MH0084	LeChatelierE_2013	MH0084
NielsenHB_2014	MH0085	LeChatelierE_2013	MH0085
NielsenHB_2014	MH0086	LeChatelierE_2013	MH0086
NielsenHB_2014	MH0087	LeChatelierE_2013	MH0087
NielsenHB_2014	MH0088	LeChatelierE_2013	MH0088
NielsenHB_2014	MH0089	LeChatelierE_2013	MH0089
NielsenHB_2014	MH0090	LeChatelierE_2013	MH0090
NielsenHB_2014	MH0091	LeChatelierE_2013	MH0091
NielsenHB_2014	MH0092	LeChatelierE_2013	MH0092
NielsenHB_2014	MH0093	LeChatelierE_2013	MH0093
NielsenHB_2014	MH0094	LeChatelierE_2013	MH0094
NielsenHB_2014	MH0095	LeChatelierE_2013	MH0095
NielsenHB_2014	MH0096	LeChatelierE_2013	MH0096
NielsenHB_2014	MH0097	LeChatelierE_2013	MH0097
NielsenHB_2014	MH0098	LeChatelierE_2013	MH0098
NielsenHB_2014	MH0099	LeChatelierE_2013	MH0099
NielsenHB_2014	MH0100	LeChatelierE_2013	MH0100
NielsenHB_2014	MH0101	LeChatelierE_2013	MH0101
NielsenHB_2014	MH0102	LeChatelierE_2013	MH0102
NielsenHB_2014	MH0103	LeChatelierE_2013	MH0103
NielsenHB_2014	MH0104	LeChatelierE_2013	MH0104
NielsenHB_2014	MH0105	LeChatelierE_2013	MH0105
NielsenHB_2014	MH0106	LeChatelierE_2013	MH0106
NielsenHB_2014	MH0107	LeChatelierE_2013	MH0107
NielsenHB_2014	MH0109	LeChatelierE_2013	MH0109
NielsenHB_2014	MH0110	LeChatelierE_2013	MH0110
